date,569_cineplex,569_cinema,23_theatre,23_dance,47_honda,47_ford,815_honda,815_ford,170_driving,170_license,249_desjardins,249_blue cross,71_pizza pizza,71_pizza,276_restaurant,276_restaurants,634_clinic,634_dr,250_hopital,250_hospital,168_fire,168_emergency,437_anxiety,437_depression,11_home depot,11_ikea,29_mls,29_real estate,96_real real,96_remax,18_kijiji,18_walmart,67_air canada,67_hotel,179_hotels,179_hotel,5_google,5_apple,68_boots,68_shoes,78_xbox,78_videotron,696_or,696_bijoux,329_acces d,329_cra,95_staples,95_desk,423_bankruptcy,423_hollywoodpq,279_credit,279_mortgage,1160_pret,1160_business,813_student,813_tuition,466_calculator,466_mortgage,468_lease,468_calculator,46_plant,46_farm,750_forestry,750_forest,747_fish,747_salmon,121_circulaire,121_iga,123_smoke,123_cigarettes,697_boots,697_shoes,1176_printing,1176_vistaprint,1268_gas,1268_gas prices,288_bottle depot,288_plastic,248_side effects,248_pharmacy,30_hp,30_kingston,287_valve,287_generator,612_oscar,612_car wash,13_mail,13_google,31_java,31_windows,7_td,7_rbc,38_desjardins,38_insurance,969_lawyer,969_law,477_architecture,477_architects,25_circulaire,25_marketing,380_vet,380_animal hospital,1010_vacations,1010_voyage,726_acces d,726_acces,76_passport,76_canada,74_college,74_school,256_clinic,256_dr,508_assurance emploi,508_chomage,20_nhl,20_hockey,1199_abstract,1199_ordre,144_laser,144_hair removal,748_tractor,748_deere,48_construction,48_doors,255_clinique,255_clinique médicale,50_tracking,50_canada,664_logistics,664_distribution,60_jobs,60_job,802_jobs,802_developer,621_canning,621_kraft,1140_boat,1140_kayak,841_superstore,841_walmart,289_trailers,289_trucks,665_ship,665_traversier,662_air france,662_air,354_customs,354_canada,666_railway,666_rail,1150_tracking,1150_canada,277_beer,277_lcbo,650_doors,650_portail,651_pont,651_bridge,652_contracting,652_contractors,158_home depot,158_paint,1143_netflix,1143_dvd,70_gift,70_birthday,271_appliances,271_vacuum,270_ikea,270_furniture,794_gps,794_garmin,233_gas,233_hydro,473_auto,473_cars,1339_carpool,1339_ride,932_fifa,932_madden,882_pet,882_dog,94_fitness,94_yoga,293_bridal,293_wedding,205_car rental,205_taxi,208_niagara falls,208_toronto,1081_cottage,1081_rentals,73_walmart,73_store,1188_gps,1188_garmin,185_louis vuitton,185_fashion,610_ford,610_truck,206_cruise,206_cruises,1003_luggage,1003_backpack,918_pizza pizza,918_pizza,355_livres,355_librairie,145_massage,145_spa,894_macbeth,894_theatre,960_emploi,960_quebec emploi,961_resume,961_cover letter,378_for rent,378_rent,465_home insurance,465_insurance,1164_survival,1164_economist,784_finance,784_dow,1209_bbc,1209_news,396_election,396_election results,408_toronto,408_news,832_carpet,832_flooring,952_piscine,952_pool,1139_td,1139_monnex,107_tsx,107_stock,903_rrsp,903_ttc,343_access,343_sql,77_paypal,77_sql,278_tva,278_tax,1300_omnivox,1300_cegep,730_git,730_github,341_salesforce,341_crm,334_expo,334_exhibition,314_security,314_avg,718_accenture,718_outsourcing,728_server,728_servers,1162_cra,1162_cra login,53_godaddy,53_domain,342_dashboard,342_erp,1159_project,1159_management,1214_trailers,1214_trucks,670_potash,670_homemade,12_acces d,12_canada post,566_fabric,566_fabric fabric,672_epoxy,672_glue,673_couleurs,673_couleur,49_covid,49_manufacturing
2014-11-01,60,54,52,54,68,74,60,68,48,36,58,85,61,61,54,31,44,55,84,64,63,8,72,61,39,47,51,30,30,56,75,74,63,48,26,40,80,64,81,74,50,83,1,58,70,4,75,27,20,49,49,31,37,16,34,41,69,34,47,63,10,35,20,46,28,35,40,31,48,78,79,74,61,64,13,13,29,45,53,18,43,59,69,75,5,22,61,80,28,40,80,84,89,52,68,69,38,31,53,43,42,42,44,52,71,71,25,49,49,59,53,54,16,14,33,34,61,43,65,57,68,64,63,67,45,67,22,37,63,52,77,37,53,41,13,11,13,55,35,58,49,71,25,18,8,16,20,26,25,50,22,31,42,26,67,16,31,41,74,50,40,35,77,47,31,46,67,53,37,76,26,36,54,27,36,40,7,35,4,21,48,43,61,80,37,35,37,63,39,24,10,38,58,76,26,36,38,36,76,69,40,51,63,24,58,57,55,45,78,59,35,36,63,60,38,41,35,37,22,36,27,24,26,1,47,49,1,2,64,62,67,53,9,20,72,44,8,5,24,34,30,33,97,33,27,24,62,59,53,42,59,27,28,9,46,14,16,19,25,60,4,1,92,19,20,44,70,46,49,73,27,51,72,29,48,48,20,14,50,49,0,34
2014-12-01,71,56,49,49,54,63,47,62,46,32,53,75,64,64,56,35,46,50,76,62,59,6,62,47,36,46,41,24,23,45,67,84,67,46,25,38,77,68,56,66,71,78,1,79,74,4,80,25,16,59,46,25,30,15,30,41,56,27,37,65,9,32,16,47,31,28,45,36,42,68,57,66,51,50,21,20,29,37,51,17,43,56,64,63,7,29,59,77,22,39,84,88,93,46,61,57,30,23,65,32,43,45,47,55,74,74,24,48,42,46,54,49,22,14,33,37,48,30,61,60,64,56,53,54,45,68,33,51,51,44,64,27,44,34,11,14,13,48,44,84,42,66,29,22,8,18,18,24,26,45,33,45,62,59,53,13,20,37,66,39,36,30,85,46,73,38,66,54,38,62,28,45,55,24,30,35,6,40,5,26,48,43,71,71,26,29,38,66,48,23,13,36,72,88,28,45,50,37,68,68,38,49,63,27,54,54,65,57,83,75,30,32,47,51,28,30,31,31,17,35,25,30,26,1,49,58,0,0,60,64,55,42,9,17,54,34,12,5,26,34,26,29,100,28,24,23,54,44,48,37,53,25,22,8,45,13,19,17,26,65,4,1,81,16,11,40,60,36,41,70,25,53,74,43,39,39,18,14,37,52,0,27
2015-01-01,67,55,41,58,58,70,52,68,51,34,60,84,62,62,50,32,54,57,88,67,60,8,78,58,32,51,59,39,30,59,69,43,79,60,31,46,78,53,40,58,41,78,1,38,71,5,72,28,19,53,53,44,70,16,47,70,88,45,44,67,11,31,23,47,32,31,43,35,49,74,39,58,57,45,18,17,31,48,58,19,42,57,63,66,34,33,57,75,24,39,81,87,93,52,63,64,34,29,42,38,43,43,79,88,71,71,36,59,55,65,59,57,23,16,33,39,51,38,66,62,60,54,61,63,48,74,23,36,55,51,89,42,63,39,12,12,20,81,31,43,43,75,28,13,10,21,19,26,30,44,22,30,42,23,63,15,16,47,77,45,33,35,85,41,19,51,62,44,42,73,22,34,53,30,36,38,5,32,6,26,46,43,90,97,55,58,41,60,40,23,24,51,39,56,22,33,37,40,79,65,55,75,53,24,52,52,63,37,74,65,30,30,78,67,44,54,42,48,23,37,22,36,29,1,57,60,0,0,57,69,58,56,11,17,58,34,11,5,44,28,31,32,91,32,28,36,43,56,56,44,56,29,41,10,43,12,17,15,28,63,5,1,91,18,9,45,69,46,43,77,35,49,71,29,47,47,23,12,48,55,0,33
2015-02-01,63,53,45,59,62,76,52,74,51,33,61,89,65,65,54,36,48,58,88,66,58,7,71,58,32,50,63,39,33,70,69,39,74,60,32,50,80,49,32,57,33,78,1,46,69,8,64,26,18,57,52,40,68,19,39,68,92,43,50,69,11,32,20,43,32,32,44,33,45,68,28,55,58,49,13,12,27,49,56,17,41,57,72,64,93,36,56,76,26,39,81,85,90,54,65,67,39,35,37,43,45,39,64,73,69,69,28,58,52,70,55,58,18,18,36,32,65,46,69,65,66,55,67,68,49,68,22,35,65,47,91,43,62,45,10,11,22,69,30,40,54,74,27,21,10,21,18,24,29,72,21,29,43,25,68,16,24,43,77,54,32,37,83,42,18,50,60,41,38,66,19,28,54,23,35,39,7,27,5,26,46,45,75,83,48,49,42,59,46,31,25,48,35,54,20,28,35,46,96,70,49,71,50,26,52,52,57,36,78,65,15,28,78,68,43,58,43,48,21,36,24,34,29,1,50,52,0,0,59,71,63,57,11,17,70,34,11,5,82,35,30,34,89,33,29,68,54,61,62,44,66,29,56,10,45,12,15,13,28,63,8,2,94,20,16,47,69,47,53,77,30,53,70,28,48,48,19,13,63,60,0,34
2015-03-01,63,52,46,59,71,80,65,78,63,39,59,88,60,60,50,33,52,58,83,67,62,8,78,58,38,54,75,45,36,77,75,41,71,59,33,50,79,57,26,68,31,79,1,50,69,12,67,29,19,58,56,45,72,18,42,77,98,45,61,79,13,36,16,46,40,38,42,32,50,77,23,66,66,56,11,10,31,57,53,20,41,59,73,66,11,48,55,74,24,39,85,93,94,56,69,74,36,33,33,42,44,43,51,56,69,69,29,58,50,55,58,59,13,21,40,29,60,54,65,64,71,60,72,75,46,66,22,36,58,57,94,44,62,46,9,21,25,73,29,37,55,76,27,17,11,22,18,23,28,47,22,31,49,25,75,14,18,56,88,62,37,42,80,38,16,50,62,45,41,73,24,34,50,31,38,43,7,49,5,17,49,46,70,85,48,45,43,55,45,30,29,52,37,55,25,34,36,48,99,79,48,59,50,25,49,49,60,28,76,61,24,37,81,66,44,57,53,57,24,40,23,27,26,1,57,60,0,0,55,64,69,64,15,19,64,37,8,5,50,37,29,38,90,37,29,95,50,53,62,51,71,28,50,12,43,12,14,16,26,61,12,3,100,19,15,51,68,49,55,77,27,48,69,30,50,50,24,15,61,58,0,34
2015-04-01,62,51,43,64,83,79,74,77,67,40,60,79,59,59,48,32,50,57,81,66,63,8,71,53,46,52,68,45,35,68,86,44,63,54,30,47,79,49,18,73,28,76,1,46,73,15,65,26,17,52,56,44,56,19,40,81,100,45,60,85,19,41,23,45,41,40,37,32,43,68,17,72,60,49,9,8,40,59,53,18,38,60,74,63,5,34,54,76,22,38,90,91,96,57,70,71,33,33,39,40,47,45,30,36,72,73,25,55,47,55,56,59,17,13,69,30,62,35,65,72,76,72,72,80,44,54,21,35,57,51,90,42,59,42,8,12,28,65,33,41,66,75,29,27,7,17,19,25,30,47,21,30,60,27,80,14,33,46,85,58,46,45,74,32,17,51,62,45,39,68,26,38,50,25,39,46,10,28,4,14,47,44,71,79,43,46,41,51,45,27,33,49,40,56,26,38,38,38,82,75,41,51,49,24,47,47,57,30,74,57,41,33,79,47,44,52,50,56,26,42,22,26,26,1,50,53,1,0,55,60,68,58,22,23,63,40,9,5,40,32,29,33,90,33,34,89,51,52,58,45,71,29,53,8,39,11,20,15,25,52,14,4,94,18,18,44,66,48,66,77,29,47,74,28,46,46,25,16,46,59,0,35
2015-05-01,62,52,45,62,88,78,77,73,70,44,64,71,59,59,54,40,48,60,85,69,67,9,75,52,56,52,76,47,37,71,81,47,61,55,35,50,77,44,14,74,24,61,1,43,73,10,63,23,16,24,56,40,52,17,41,61,95,43,58,76,32,42,25,49,48,44,38,34,46,77,13,74,56,50,10,9,47,59,53,19,35,65,71,60,5,35,53,78,21,37,90,91,94,59,72,73,32,30,40,36,48,53,23,31,73,73,24,51,42,59,56,60,17,12,42,25,44,38,71,74,84,82,72,89,44,53,20,35,62,49,89,40,58,46,10,12,40,76,34,46,67,81,29,30,8,19,18,26,28,45,19,28,67,30,88,14,46,55,94,63,55,48,73,34,18,48,59,43,42,62,31,45,53,28,39,47,10,44,8,15,48,45,55,72,45,48,45,55,59,36,39,53,44,59,31,45,37,33,81,77,43,52,44,26,50,50,51,30,74,59,44,31,73,40,42,49,53,59,30,45,27,24,24,1,56,59,3,2,55,63,63,57,43,36,70,44,8,5,28,34,29,32,89,31,26,42,48,47,62,45,62,30,44,13,37,10,19,13,25,60,10,3,89,16,12,40,63,43,67,84,29,55,74,26,47,47,26,17,38,57,0,33
2015-06-01,72,61,44,61,84,77,75,73,72,43,60,79,57,57,53,42,51,61,86,67,65,8,69,50,47,51,70,44,35,65,77,49,63,58,41,50,74,51,14,70,36,73,1,45,68,8,63,26,23,22,55,39,41,18,51,54,89,41,56,77,23,49,18,48,47,47,38,32,44,83,13,71,58,48,11,9,39,60,53,20,36,67,74,67,4,31,55,71,20,40,89,93,90,61,78,74,32,31,40,37,50,53,24,36,68,69,26,54,42,60,58,64,15,12,28,15,50,40,67,70,68,78,77,85,43,54,22,36,67,47,92,41,57,50,15,10,50,81,32,45,69,83,30,40,9,20,18,23,27,46,21,30,67,29,85,14,38,51,100,67,48,48,83,33,20,48,70,38,41,66,32,44,55,26,37,45,10,42,29,12,51,46,62,72,39,53,50,55,67,41,45,54,45,57,32,44,38,34,83,78,45,56,49,27,46,47,57,34,76,58,33,29,63,53,40,48,50,57,27,45,100,26,25,1,50,53,0,0,58,65,64,60,34,36,76,42,9,5,23,41,29,32,85,32,24,30,22,34,62,46,67,31,42,16,38,8,22,13,25,67,8,3,88,16,11,45,49,42,69,84,31,53,69,27,47,47,29,14,42,51,0,33
2015-07-01,81,79,42,54,87,81,79,78,78,48,66,77,64,63,57,47,51,59,80,67,80,9,64,48,46,58,69,45,37,63,79,50,71,66,54,57,59,55,18,65,36,77,1,44,78,8,64,26,31,18,59,43,54,20,56,62,93,45,54,79,19,53,15,43,48,55,39,30,45,76,18,65,50,50,13,11,48,50,46,20,36,70,68,64,4,30,54,64,19,42,94,100,100,62,78,76,28,30,40,32,57,53,30,42,78,78,27,53,36,34,59,60,14,18,11,11,54,33,71,72,69,70,72,84,42,54,22,37,58,44,87,38,63,46,25,10,58,98,33,47,69,82,32,60,9,21,18,27,26,46,21,30,75,31,84,7,37,45,92,60,46,54,81,33,17,46,65,44,51,73,32,47,55,27,37,44,16,58,9,21,52,51,67,69,44,59,61,57,84,62,63,64,47,60,32,47,37,34,86,80,48,63,51,41,54,54,59,30,81,62,13,35,53,49,38,40,58,62,24,45,75,29,29,1,56,58,0,0,57,75,60,57,36,42,78,43,10,6,22,28,28,31,88,31,23,40,10,24,59,48,62,29,51,39,42,9,19,9,28,74,8,3,84,16,14,40,48,40,69,85,32,55,79,29,47,47,25,15,35,48,0,32
2015-08-01,78,74,43,62,85,80,78,79,80,49,58,73,67,67,60,50,56,60,86,66,67,8,68,49,44,66,63,45,35,64,80,50,70,66,54,60,61,56,28,71,38,84,1,47,76,6,78,34,19,15,62,39,48,18,67,86,90,41,53,79,17,49,15,41,41,77,39,31,53,78,27,71,54,50,19,17,48,49,49,20,42,71,63,67,5,31,58,64,18,47,92,96,95,59,72,69,27,27,40,32,57,56,34,37,76,76,25,50,46,51,61,63,16,18,7,16,39,29,71,72,71,71,67,85,46,56,22,34,62,47,90,38,58,47,76,11,53,93,35,45,68,85,29,52,9,22,19,26,26,37,21,28,75,35,85,11,32,49,80,59,44,54,81,38,20,48,69,46,60,75,31,46,63,49,38,47,9,63,5,48,53,55,65,73,43,66,54,61,87,65,48,58,46,62,31,46,40,39,93,80,49,68,54,59,59,59,69,41,86,63,5,31,68,56,36,41,61,66,24,41,69,24,30,3,56,58,2,0,61,75,76,60,28,29,76,42,13,8,23,27,28,27,92,27,22,24,48,64,58,44,68,25,73,44,42,11,17,10,29,78,6,2,86,17,15,40,48,38,68,87,32,56,77,27,50,50,27,17,45,48,0,30
2015-09-01,61,58,45,66,82,77,77,75,70,41,58,78,63,63,52,43,57,62,91,68,65,8,80,51,39,56,59,39,30,63,75,47,67,54,34,47,83,83,38,70,34,76,1,45,63,5,78,29,20,13,58,36,46,18,61,87,84,39,55,73,14,49,18,45,43,82,40,32,52,76,34,71,66,56,13,11,40,54,47,21,42,76,67,70,5,26,62,76,21,41,90,92,71,60,76,74,35,30,41,38,54,54,32,41,63,63,24,49,60,82,62,66,16,12,13,27,51,36,63,54,70,69,67,82,49,64,22,34,52,45,91,39,55,54,82,9,33,63,34,47,56,75,28,32,8,21,18,21,27,48,22,28,62,29,82,19,34,50,85,63,41,49,82,34,17,49,63,44,49,71,28,36,54,25,36,43,11,44,8,35,48,47,69,79,37,50,42,57,54,36,20,42,42,64,29,36,34,45,81,76,44,55,42,41,56,56,65,37,79,57,9,33,71,49,44,49,48,55,20,38,51,28,24,2,58,60,3,0,58,62,71,57,18,22,69,40,10,6,20,28,28,31,87,30,23,23,53,57,64,52,68,27,68,39,41,11,22,13,26,60,5,2,91,19,19,45,59,47,55,77,37,49,63,27,45,45,28,15,76,52,0,29
2015-10-01,60,62,45,53,73,69,70,68,54,37,63,67,65,65,53,38,57,59,83,63,61,8,82,58,36,49,50,34,29,54,70,46,62,49,26,45,87,59,52,68,35,73,1,44,71,5,65,27,16,32,59,33,43,18,42,46,76,36,51,70,13,61,18,52,43,63,39,31,50,76,51,69,59,53,10,8,34,54,50,20,37,62,67,65,4,22,59,73,23,36,86,85,73,55,73,71,36,30,42,40,52,49,33,42,71,71,23,59,49,61,60,65,15,12,35,34,48,39,60,55,68,65,63,78,47,57,22,34,60,51,81,35,56,55,31,8,19,48,32,44,47,69,32,35,9,19,17,23,24,40,22,28,58,29,77,19,40,49,87,58,37,41,82,32,18,45,63,44,41,68,23,29,51,27,35,41,10,34,4,24,45,44,56,73,33,39,35,57,43,28,14,35,40,63,23,29,32,41,78,70,40,51,45,26,57,57,48,39,75,58,24,33,63,48,36,43,42,48,24,40,44,30,24,2,53,57,15,11,66,67,72,53,13,24,66,36,10,7,25,30,26,32,82,31,26,25,49,53,59,50,67,28,42,14,39,8,25,14,26,58,5,2,86,18,14,38,57,46,47,70,32,50,71,27,50,50,21,15,73,57,0,32
2015-11-01,67,67,53,55,72,71,67,68,52,37,55,69,63,63,53,40,56,61,87,66,59,7,87,59,40,56,45,31,28,50,71,74,61,46,25,41,88,63,64,75,55,85,1,68,65,5,76,28,18,13,57,32,36,20,37,45,68,35,49,63,12,36,21,48,38,50,43,30,43,75,65,77,60,77,11,9,27,56,51,20,40,63,67,79,5,27,60,71,23,34,85,86,58,54,73,71,37,34,55,43,50,46,37,47,65,66,24,57,48,59,60,66,14,18,32,32,52,40,64,62,70,59,63,74,49,57,23,38,52,48,80,34,55,37,14,9,14,39,35,53,42,70,29,22,8,19,16,21,25,48,23,31,48,29,73,20,36,47,73,51,42,39,81,32,35,45,67,58,49,79,25,35,48,37,32,38,13,41,4,28,47,46,59,80,32,32,35,59,44,27,11,34,54,70,25,35,37,40,76,65,35,43,61,32,57,57,59,40,82,60,42,36,63,52,36,39,39,45,21,36,41,32,23,1,71,74,1,0,56,63,68,56,9,19,59,36,10,7,25,27,31,31,84,31,30,24,51,55,64,53,64,28,34,12,40,8,18,16,29,54,5,2,83,17,13,37,59,47,42,72,29,48,66,30,51,51,20,18,59,53,0,34
2015-12-01,100,85,53,49,61,62,58,58,51,33,52,69,71,71,58,43,56,55,78,63,56,7,80,56,38,53,36,26,24,46,64,80,63,46,24,39,79,67,53,73,64,80,1,75,67,5,77,28,15,14,53,30,38,16,33,47,59,33,42,57,11,35,18,64,29,32,47,41,50,74,53,74,54,66,13,11,31,46,49,20,42,62,67,69,7,30,59,66,19,35,87,89,57,48,64,62,33,26,62,32,51,49,40,52,67,67,22,51,41,46,60,55,15,22,33,32,38,32,57,61,68,56,52,59,45,62,35,56,51,42,67,27,43,40,10,9,14,38,53,78,38,69,29,20,6,17,18,21,23,44,35,49,74,76,58,15,22,42,66,38,39,36,84,36,76,39,68,57,44,72,25,41,49,30,29,35,25,45,4,35,50,47,68,71,23,27,36,68,58,27,13,32,67,87,25,41,46,49,73,69,35,39,59,29,65,65,67,62,89,78,35,34,44,40,26,30,35,39,15,33,58,29,23,2,54,58,0,0,57,58,57,46,9,16,59,31,10,6,27,27,27,27,87,27,25,28,43,44,53,50,57,24,19,10,40,8,18,12,35,64,5,2,74,17,12,33,53,39,37,71,24,54,67,48,40,40,21,16,44,52,0,27
2016-01-01,82,78,44,60,65,67,59,64,59,38,51,82,74,73,58,41,63,65,84,70,62,9,83,60,33,56,46,38,32,57,59,43,67,58,34,49,70,54,42,61,42,65,1,57,58,7,64,33,57,12,62,38,52,21,49,73,70,40,54,61,13,34,22,100,35,41,41,31,43,70,42,62,57,44,16,13,37,53,49,22,39,63,68,63,45,46,46,67,20,32,85,89,46,53,77,72,35,28,32,39,52,43,74,81,58,58,27,56,51,66,67,73,14,24,37,34,56,30,69,65,64,56,61,68,53,68,21,35,57,54,100,37,60,50,12,7,23,56,33,37,42,75,29,15,6,17,17,21,28,45,21,30,46,26,68,19,15,59,75,50,32,43,75,28,20,53,57,46,52,82,20,33,51,22,31,38,49,39,4,32,50,48,83,96,71,55,38,62,44,25,27,51,38,54,20,33,39,45,90,73,49,57,49,29,79,79,70,33,77,64,41,31,67,52,41,53,60,64,17,34,74,26,29,4,48,52,0,0,44,54,72,61,12,17,56,28,15,10,42,22,32,29,69,29,27,39,28,51,58,50,59,28,33,10,31,6,19,14,32,57,6,2,70,16,15,34,54,44,41,77,49,48,58,28,52,52,23,15,53,49,0,32
2016-02-01,73,72,44,59,69,70,65,68,61,37,50,80,75,75,60,46,69,69,86,73,58,8,84,57,32,53,55,43,35,62,59,36,63,55,31,46,68,47,27,62,35,50,1,48,57,11,59,30,51,9,60,39,53,22,44,87,75,42,59,64,13,34,17,57,44,41,42,30,43,69,25,61,58,47,17,14,32,53,53,22,37,63,68,60,94,42,45,67,21,32,84,82,44,53,85,68,39,32,35,47,53,43,52,61,57,58,26,55,47,64,73,76,18,18,43,30,56,41,66,62,63,53,67,69,61,67,20,33,65,47,95,37,49,50,9,7,23,47,32,38,51,79,31,16,6,20,16,21,26,43,19,27,48,27,69,19,22,49,77,57,32,46,65,26,18,50,56,45,48,76,20,26,50,36,33,39,46,43,3,28,51,50,71,83,65,47,37,59,43,33,30,49,32,54,20,26,42,45,86,74,48,53,50,27,78,78,64,31,83,66,22,33,69,53,40,49,65,67,20,37,63,18,28,4,48,49,1,1,48,55,65,63,12,17,50,25,15,11,77,20,32,32,76,31,23,71,38,54,64,53,69,31,35,13,34,6,18,18,30,63,11,3,79,18,13,41,53,45,51,81,35,53,58,26,56,56,26,15,64,62,0,37
2016-03-01,78,72,41,58,75,77,70,71,67,44,54,76,70,70,56,43,67,66,90,70,64,9,83,56,36,53,59,46,34,65,63,39,59,56,35,47,66,54,24,73,32,55,1,48,60,19,56,34,61,9,63,41,50,20,45,81,81,42,57,69,18,41,20,56,44,42,43,32,44,69,22,73,58,47,12,8,38,55,52,22,36,64,70,64,22,43,46,63,21,31,89,82,48,58,81,73,37,32,37,46,52,45,31,49,60,60,25,55,44,57,71,74,17,16,34,29,55,51,63,59,63,60,69,74,61,73,21,34,59,53,96,37,61,50,9,9,27,49,33,39,55,71,27,22,6,18,16,23,29,43,21,28,59,28,74,16,20,48,76,57,35,52,66,25,17,48,60,45,49,74,23,29,50,36,37,41,36,44,3,21,49,51,71,80,62,43,39,57,52,34,32,50,37,54,23,29,38,47,94,77,42,49,51,31,76,76,57,31,77,62,28,33,68,48,38,47,69,72,20,41,55,17,25,3,53,58,2,2,49,56,73,65,16,20,54,28,15,11,41,30,32,30,72,30,22,92,35,46,62,55,69,32,34,11,32,6,14,15,29,63,18,6,82,18,16,43,54,45,54,72,28,46,60,27,53,53,30,17,54,58,0,35
2016-04-01,55,53,44,100,86,76,77,73,64,44,56,70,73,73,59,42,64,68,83,69,70,9,83,55,44,57,62,47,41,70,68,40,55,52,31,47,68,46,18,83,26,55,1,47,58,22,54,29,57,7,64,41,50,26,44,83,87,42,62,71,23,41,21,58,51,45,40,30,44,67,18,83,60,48,11,8,46,57,49,22,35,65,67,61,5,42,44,64,19,31,88,83,46,59,79,71,37,33,39,42,57,51,24,37,58,58,22,48,44,58,67,76,14,17,49,24,68,37,73,72,76,76,72,81,56,62,20,33,60,45,93,37,55,57,8,6,33,61,29,39,61,75,27,22,6,17,16,21,28,44,19,27,58,26,81,17,28,52,93,64,42,59,56,23,17,50,64,49,52,77,24,34,49,20,39,44,34,39,3,17,52,51,64,78,57,44,39,57,48,28,33,50,37,53,24,34,38,41,82,78,41,42,46,33,75,75,59,26,74,59,42,35,62,47,39,43,68,70,23,43,52,16,26,2,43,46,1,2,45,52,72,65,24,24,59,31,12,10,35,24,31,27,71,27,21,87,41,47,63,48,62,30,37,13,30,5,14,16,30,53,21,7,74,16,17,39,50,41,61,77,35,44,59,26,52,52,32,17,56,53,0,33
2016-05-01,61,54,44,89,84,75,76,73,77,44,56,58,74,74,64,48,66,66,87,73,100,14,81,51,48,55,62,49,44,63,69,48,56,53,39,49,66,45,16,83,24,59,1,46,60,13,54,28,59,11,64,39,42,25,40,70,70,38,55,69,33,45,21,59,53,40,40,32,54,70,15,84,59,44,12,9,46,59,48,23,33,69,72,63,4,41,46,63,18,32,92,85,45,64,82,70,32,31,44,41,61,54,22,31,60,60,24,46,40,57,70,71,10,17,37,21,55,37,69,73,79,86,74,89,52,58,20,33,51,50,97,36,59,53,9,7,44,71,35,42,64,74,28,31,6,16,16,21,25,40,20,27,69,31,89,18,43,56,93,68,47,59,55,20,19,50,64,46,49,72,26,39,60,23,37,43,46,46,3,17,54,52,64,71,57,46,45,61,62,38,42,54,44,56,26,39,40,38,89,79,43,47,46,31,74,75,52,26,80,61,47,30,57,46,36,41,71,74,31,53,50,18,24,2,45,48,2,2,45,64,75,60,45,39,61,34,12,10,24,27,33,30,68,30,21,42,36,41,68,48,69,27,26,15,30,5,13,15,26,42,13,6,75,17,17,41,50,43,64,76,33,49,60,25,54,54,34,17,52,60,0,32
2016-06-01,65,61,39,69,81,73,73,69,73,51,52,73,76,76,61,48,67,67,84,75,65,9,79,48,44,55,59,46,38,63,65,47,58,56,44,51,62,47,15,72,31,49,1,47,61,10,58,28,49,10,65,37,41,21,47,59,76,40,61,77,29,56,20,59,47,51,40,34,53,76,14,74,57,48,14,9,45,57,47,22,32,75,76,66,4,40,46,63,17,29,92,93,44,62,85,78,30,28,43,40,64,51,22,30,61,61,24,48,39,60,71,72,11,17,31,16,60,26,66,66,75,78,73,83,50,65,23,37,59,49,94,33,46,46,14,7,52,71,34,41,65,79,30,43,7,20,18,22,28,44,22,31,78,34,82,20,40,60,88,60,43,54,55,19,20,48,61,46,50,65,27,41,59,34,37,43,45,55,4,13,53,52,59,69,52,51,49,60,65,42,51,57,43,57,28,41,35,35,87,84,42,52,49,32,82,82,64,28,77,59,38,32,48,41,35,39,70,75,23,41,44,25,26,3,80,83,1,1,45,58,74,61,44,56,71,36,15,11,21,29,34,28,67,28,24,35,14,29,65,50,70,27,21,17,30,5,19,18,26,49,10,4,66,15,21,40,47,42,64,81,30,47,62,29,51,51,32,18,43,57,0,36
2016-07-01,86,90,45,56,84,81,74,77,79,52,52,64,82,82,72,62,65,64,85,73,66,10,70,43,45,65,54,49,41,62,65,50,67,68,60,62,44,49,18,67,26,51,1,40,62,13,57,31,63,9,68,36,40,24,51,67,76,39,60,67,22,66,13,47,51,57,40,33,61,73,18,69,51,47,11,7,56,51,48,24,32,84,69,64,5,44,45,56,15,31,92,91,44,60,78,67,30,27,39,33,67,54,26,39,62,62,25,49,32,32,69,67,16,15,11,11,40,26,65,64,71,69,71,78,47,58,23,47,60,49,85,29,44,47,28,5,64,82,37,43,69,77,31,65,7,19,18,26,25,42,22,41,86,43,78,9,43,62,92,65,44,57,58,21,17,47,63,48,63,78,56,42,55,31,38,45,79,44,4,14,58,57,64,66,50,59,58,67,97,72,67,69,48,65,56,42,40,33,90,91,48,58,55,46,90,90,65,31,79,65,17,41,42,38,31,30,77,79,26,42,43,24,25,3,74,78,1,0,43,68,79,64,40,47,62,34,14,11,20,27,28,27,69,27,22,33,7,23,63,47,64,27,23,30,30,5,19,13,22,60,13,7,65,14,12,32,42,38,68,80,44,48,62,36,53,53,31,18,43,49,0,31
