date,Uber,DoorDash,SkipTheDishes,Walmart,Costco,Real Canadian Superstore,alibaba,newegg canada,ebay,kijiji,Canadian Tire,Home Depot,Best Buy,Shopify,Apple,Gap,Old Navy,Joe Fresh,Sephora,eventbrite,Sportchek,square online,PayPal,Western Union,TD Canada Trust,Scotiabank,Royal Bank of Canada,Google Pay,Apple Pay,Mastercard
2020-04-01,58,44,47,85,69,0,31,0,40,32,100,100,78,71,69,21,68,0,76,32,0,17,92,86,89,100,21,84,51,49
2020-05-01,43,56,47,65,46,0,37,0,38,41,63,87,82,100,72,9,68,37,51,55,0,100,86,90,39,79,38,75,55,58
2020-06-01,43,34,50,71,46,0,13,31,49,27,37,43,75,77,83,18,58,0,27,34,29,89,75,87,47,77,41,70,62,51
2020-07-01,44,40,53,64,47,28,34,0,45,31,18,75,35,75,82,5,62,0,38,21,0,9,74,90,53,78,28,81,58,55
2020-08-01,56,33,18,55,56,28,17,65,37,47,39,53,79,65,73,5,31,0,10,26,0,47,71,82,40,64,20,62,64,43
2020-09-01,60,34,0,62,49,0,31,0,33,46,33,30,44,62,85,5,31,0,28,26,0,37,62,78,54,69,24,75,57,45
2020-10-01,82,45,0,61,43,0,31,68,30,27,44,40,42,52,80,10,81,0,10,33,0,20,65,76,34,71,17,74,55,50
2020-11-01,38,67,38,70,53,0,31,0,40,8,31,48,97,52,70,5,32,0,50,16,32,20,66,75,30,62,25,73,45,52
2020-12-01,41,77,19,100,50,0,29,0,38,38,57,24,89,52,84,10,0,88,81,5,0,20,69,91,38,76,21,100,46,57
2021-01-01,86,63,72,89,39,0,53,33,35,24,45,61,80,56,66,0,62,0,29,10,0,67,66,73,42,64,12,69,51,47
2021-02-01,75,69,81,87,50,0,31,0,29,24,68,9,100,56,69,11,0,0,32,6,0,64,67,83,46,73,31,76,48,45
2021-03-01,97,60,55,96,41,0,28,0,39,26,27,31,36,49,62,10,47,0,10,5,0,19,60,70,40,69,36,79,46,43
2021-04-01,54,51,0,69,41,0,42,0,38,19,41,32,28,50,62,10,49,0,30,5,32,20,62,87,36,73,25,61,50,52
2021-05-01,73,49,56,68,42,0,29,34,34,43,75,71,46,47,73,0,80,0,0,16,0,20,61,80,54,66,21,90,54,48
2021-06-01,97,54,58,65,40,0,17,0,29,17,81,90,33,44,71,0,0,0,41,6,0,71,55,79,55,85,30,87,44,60
2021-07-01,76,52,59,79,54,0,27,36,33,26,56,34,24,46,71,0,17,0,32,29,0,21,53,81,38,76,22,86,50,43
2021-08-01,57,31,60,53,64,0,26,36,30,20,33,17,10,39,91,0,17,0,11,23,34,0,51,82,45,87,22,91,71,48
2021-09-01,51,48,62,53,51,0,21,38,22,21,62,35,26,45,94,6,36,0,22,24,0,33,53,80,33,79,28,78,68,48
2021-10-01,87,52,100,58,47,0,17,0,25,20,44,34,49,43,86,11,17,0,21,29,34,42,52,76,41,78,18,81,63,40
2021-11-01,92,53,20,62,56,0,27,0,18,26,43,17,44,50,87,5,34,0,42,23,34,0,57,76,39,78,13,93,58,55
2021-12-01,62,84,39,67,52,0,27,0,24,23,66,58,34,42,81,0,34,0,21,17,34,31,59,92,36,75,13,73,54,49
2022-01-01,81,100,77,55,45,0,18,0,29,25,29,8,24,49,78,10,17,0,0,0,0,20,53,70,32,82,47,90,56,57
2022-02-01,88,91,21,83,37,0,26,0,20,16,25,46,27,48,89,0,0,0,23,12,37,34,51,69,35,77,14,79,57,43
2022-03-01,77,58,57,84,100,0,23,34,23,8,22,40,33,47,94,10,65,44,10,27,32,30,48,69,28,81,25,91,62,76
2022-04-01,82,84,38,59,61,0,23,35,17,14,66,64,47,44,74,0,16,0,0,11,0,40,49,79,46,89,17,71,52,46
2022-05-01,83,65,76,63,49,30,21,35,15,36,54,57,57,42,84,0,33,0,31,28,0,0,47,69,36,95,21,86,63,50
